datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,profit
9/15/2012 12:00,Fall,0,0,Clear,,36,23.9994,287,419,706,10340.92922
9/15/2012 13:00,Fall,0,0,Clear,27.88,36,,327,377,704,10487.12922
9/15/2012 14:00,Fall,0,0,Clear,,,,325,390,715,10620.42922
9/15/2012 15:00,Fall,0,0,Mist,27.88,34,19.0012,312,342,654,9777.629224
9/15/2012 16:00,Fall,0,0,Mist,,36,15.0013,350,433,783,11605.12922
9/15/2012 17:00,Fall,0,0,Mist,27.06,36,,295,434,729,10672.02922
9/15/2012 18:00,Fall,0,0,Mist,26.24,36,19.0012,232,382,614,8917.629224
9/15/2012 19:00,Fall,0,0,,,41,11.0014,169,309,478,6892.329224
9/15/2012 20:00,Fall,0,0,Clear,,43,6.0032,89,241,330,4639.129224
9/15/2012 21:00,Fall,0,0,Clear,,,,86,210,296,4187.629224
9/15/2012 22:00,Fall,0,,Clear,,52,0,82,197,279,3951.129224
9/15/2012 23:00,Fall,0,,,22.14,,0,47,182,229,3155.629224
9/16/2012 0:00,Fall,,0,,22.14,64,0,28,123,151,2067.729224
9/16/2012 1:00,Fall,0,0,Clear,,,0,35,82,117,1659.229224
9/16/2012 2:00,Fall,0,0,Clear,21.32,63,0,27,62,89,1263.629224
9/16/2012 3:00,Fall,0,0,Clear,20.5,68,0,10,38,48,661.6292237
9/16/2012 4:00,Fall,,0,Clear,20.5,72,0,2,6,8,111.2292237
9/16/2012 5:00,Fall,0,,,20.5,72,0,3,10,13,180.0292237
9/16/2012 6:00,Fall,0,0,Clear,20.5,72,,9,26,35,489.6292237
9/16/2012 7:00,Fall,0,0,,20.5,,,28,43,71,1035.729224
9/16/2012 8:00,Fall,0,0,Clear,22.14,64,,34,94,128,1796.829224
9/16/2012 9:00,Fall,0,0,Clear,23.78,,8.9981,70,226,296,4118.829224
9/16/2012 10:00,Fall,0,0,Clear,,,7.0015,160,330,490,7008.429224
9/16/2012 11:00,Fall,0,0,Clear,26.24,,,183,376,559,7997.429224
9/16/2012 12:00,Fall,0,0,,,,,188,468,656,9270.229224
9/16/2012 13:00,Fall,0,0,,26.24,41,,240,454,694,9984.029224
9/16/2012 14:00,Fall,0,0,,27.06,39,8.9981,225,410,635,9158.429224
9/16/2012 15:00,Fall,0,0,Clear,26.24,41,11.0014,215,342,557,8109.229224
9/16/2012 16:00,Fall,0,0,Clear,26.24,44,11.0014,194,402,596,8522.029224
9/16/2012 17:00,Fall,0,0,,27.06,41,0,177,393,570,8113.529224
9/16/2012 18:00,Fall,0,0,Clear,,50,11.0014,120,361,481,6720.329224
9/16/2012 19:00,Fall,0,0,Clear,25.42,,8.9981,91,312,403,5589.429224
9/16/2012 20:00,Fall,0,0,,24.6,53,7.0015,57,267,324,4424.129224
9/16/2012 21:00,Fall,0,0,,24.6,56,7.0015,43,148,191,2648.229224
9/16/2012 22:00,Fall,0,0,Clear,22.96,68,6.0032,18,109,127,1715.129224
9/16/2012 23:00,Fall,0,,Clear,22.14,68,7.0015,9,85,94,1250.729224
9/17/2012 0:00,Fall,0,1,Clear,,68,,14,31,45,640.1292237
9/17/2012 1:00,Fall,0,1,Clear,21.32,72,6.0032,9,12,21,309.0292237
9/17/2012 2:00,Fall,0,1,Clear,,72,0,5,8,13,188.6292237
9/17/2012 3:00,Fall,,1,,20.5,77,6.0032,0,7,7,89.72922374
9/17/2012 4:00,Fall,0,1,Clear,20.5,77,0,2,9,11,149.9292237
9/17/2012 5:00,Fall,0,1,Clear,19.68,82,6.0032,1,44,45,584.2292237
9/17/2012 6:00,Fall,0,,Clear,,82,,7,157,164,2145.129224
9/17/2012 7:00,Fall,,1,Clear,,77,,18,474,492,6423.629224
9/17/2012 8:00,Fall,0,1,Clear,22.14,77,,36,647,683,8964.929224
9/17/2012 9:00,Fall,0,1,Clear,,68,,34,265,299,4002.729224
9/17/2012 10:00,Fall,0,1,Mist,,65,12.998,73,129,202,2919.129224
9/17/2012 11:00,Fall,0,1,Mist,,69,,61,191,252,3512.529224
9/17/2012 12:00,Fall,0,1,Mist,25.42,69,12.998,62,233,295,4071.529224
9/17/2012 13:00,Fall,0,1,Clear,,65,16.9979,112,231,343,4905.729224
9/17/2012 14:00,Fall,0,1,,,65,16.9979,129,203,332,4836.929224
9/17/2012 15:00,Fall,0,1,Mist,26.24,65,16.9979,82,256,338,4712.229224
9/17/2012 16:00,Fall,0,1,Mist,26.24,69,,74,379,453,6161.329224
9/17/2012 17:00,Fall,0,1,Mist,26.24,65,15.0013,102,740,842,11299.82922
9/17/2012 18:00,Fall,0,1,,,,,66,708,774,10267.82922
9/17/2012 19:00,Fall,0,1,,,,,51,435,486,6488.129224
9/17/2012 20:00,Fall,0,1,Mist,25.42,,8.9981,32,308,340,4523.029224
9/17/2012 21:00,Fall,0,1,Rainy,25.42,,,28,205,233,3125.529224
9/17/2012 22:00,Fall,0,1,Rainy,25.42,83,,20,109,129,1749.529224
9/17/2012 23:00,Fall,0,1,,,94,16.9979,4,66,70,919.6292237
9/18/2012 0:00,Fall,0,1,Rainy,24.6,,,2,11,13,175.7292237
9/18/2012 1:00,Fall,0,1,Rainy,,94,,0,5,5,63.92922374
9/18/2012 2:00,Fall,0,1,Rainy,24.6,94,,0,4,4,51.02922374
9/18/2012 3:00,Fall,0,1,Mist,25.42,94,,0,6,6,76.82922374
9/18/2012 4:00,Fall,0,1,Mist,25.42,94,23.9994,2,5,7,98.32922374
9/18/2012 5:00,Fall,0,1,Mist,26.24,,,3,45,48,631.5292237
9/18/2012 6:00,Fall,0,1,Mist,26.24,,,4,163,167,2170.929224
9/18/2012 7:00,Fall,0,1,Mist,,89,30.0026,13,343,356,4647.729224
9/18/2012 8:00,Fall,0,1,Mist,27.06,83,36.9974,32,640,672,8805.829224
9/18/2012 9:00,Fall,0,1,Mist,,83,39.0007,27,266,293,3895.229224
9/18/2012 10:00,,,1,Rainy,27.88,79,,30,130,160,2192.429224
9/18/2012 11:00,Fall,,,,27.88,79,,36,115,151,2102.129224
9/18/2012 12:00,Fall,0,1,Rainy,27.88,,30.0026,16,72,88,1203.429224
9/18/2012 13:00,Fall,0,1,Mist,28.7,74,,17,97,114,1543.129224
9/18/2012 14:00,Fall,0,1,,24.6,94,31.0009,27,116,143,1960.229224
9/18/2012 15:00,Fall,0,,Rainy,24.6,88,16.9979,1,35,36,468.1292237
9/18/2012 16:00,Fall,0,1,Rainy,24.6,88,19.9995,19,122,141,1900.029224
9/18/2012 17:00,Fall,0,1,Rainy,24.6,,12.998,36,302,338,4514.429224
9/18/2012 18:00,Fall,0,1,,,,,19,262,281,3706.029224
9/18/2012 19:00,Fall,0,1,,24.6,88,19.9995,22,302,324,4273.629224
9/18/2012 20:00,Fall,0,1,Mist,24.6,88,12.998,19,271,290,3822.129224
9/18/2012 21:00,Fall,0,1,,24.6,,12.998,21,186,207,2760.029224
9/18/2012 22:00,Fall,0,,Rainy,,83,31.0009,14,137,151,2007.529224
9/18/2012 23:00,Fall,0,1,,,83,15.0013,11,67,78,1052.929224
9/19/2012 0:00,Fall,0,1,,22.96,,19.0012,3,23,26,347.7292237
9/19/2012 1:00,Fall,0,1,Mist,22.14,,16.9979,0,12,12,154.2292237
9/19/2012 2:00,Fall,,1,,22.14,64,22.0028,0,3,3,38.12922374
9/19/2012 3:00,Fall,0,1,,21.32,63,,1,4,5,68.22922374
9/19/2012 4:00,Fall,0,1,Mist,21.32,,23.9994,0,10,10,128.4292237
9/19/2012 5:00,Fall,,1,Mist,21.32,68,19.0012,2,54,56,730.4292237
9/19/2012 6:00,Fall,0,1,Clear,,63,,6,166,172,2244.029224
9/19/2012 7:00,Fall,0,1,Clear,,,,16,529,545,7098.729224
9/19/2012 8:00,Fall,,,Clear,21.32,59,15.0013,39,758,797,10448.42922
9/19/2012 9:00,Fall,0,,,,60,16.9979,26,336,362,4781.029224
9/19/2012 10:00,Fall,0,1,,,,12.998,23,169,192,2575.129224
9/19/2012 11:00,Fall,0,1,Clear,24.6,,16.9979,44,203,247,3374.929224
9/19/2012 12:00,Fall,0,1,Clear,24.6,43,,53,260,313,4265.029224
9/19/2012 13:00,Fall,0,1,Clear,24.6,40,,55,234,289,3964.029224
9/19/2012 14:00,Fall,0,1,Clear,25.42,,,59,227,286,3942.529224
9/19/2012 15:00,Fall,0,1,Clear,25.42,35,0,57,254,311,4256.429224
9/19/2012 16:00,Fall,0,1,Clear,,35,,69,397,466,6307.529224
9/19/2012 17:00,Fall,0,1,Clear,24.6,38,15.0013,74,812,886,11747.02922
9/19/2012 18:00,Fall,0,1,Clear,23.78,40,19.0012,85,807,892,11871.72922
9/19/2012 19:00,Fall,0,1,Clear,,,15.0013,72,539,611,8190.929224
9/19/2012 20:00,Fall,0,1,,21.32,48,,31,378,409,5408.829224
9/19/2012 21:00,Fall,0,1,Clear,,59,11.0014,25,324,349,4609.029224
9/19/2012 22:00,Fall,0,1,Clear,20.5,63,6.0032,31,198,229,3086.829224
9/19/2012 23:00,Fall,0,1,Clear,19.68,67,6.0032,17,106,123,1659.229224
10/1/2012 0:00,Winter,0,1,Clear,18.86,,7.0015,6,39,45,605.7292237
10/1/2012 1:00,Winter,0,1,Clear,18.04,77,6.0032,5,13,18,253.1292237
10/1/2012 2:00,Winter,0,1,Clear,18.86,72,0,6,6,12,180.0292237
10/1/2012 3:00,Winter,0,1,Clear,18.04,77,,1,6,7,94.02922374
10/1/2012 4:00,Winter,0,,Clear,17.22,82,,0,10,10,128.4292237
10/1/2012 5:00,Winter,0,1,Clear,18.04,77,,2,34,36,472.4292237
10/1/2012 6:00,Winter,0,1,Clear,18.04,77,7.0015,8,147,155,2033.329224
10/1/2012 7:00,Winter,0,1,Clear,18.04,77,11.0014,13,470,483,6286.029224
10/1/2012 8:00,Winter,0,1,,,77,7.0015,40,744,784,10285.02922
10/1/2012 9:00,Winter,0,,Mist,21.32,,,26,314,340,4497.229224
10/1/2012 10:00,Winter,0,1,Clear,22.14,,0,44,135,179,2497.729224
10/1/2012 11:00,Winter,0,1,Clear,23.78,46,0,76,196,272,3835.029224
10/1/2012 12:00,Winter,0,1,Mist,24.6,,11.0014,61,262,323,4428.429224
10/1/2012 13:00,Winter,0,1,,24.6,,11.0014,80,225,305,4277.929224
10/1/2012 14:00,Winter,0,1,Mist,,43,,51,193,244,3366.329224
10/1/2012 15:00,Winter,0,1,Mist,25.42,43,,95,234,329,4652.029224
10/1/2012 16:00,Winter,0,,Mist,,,16.9979,51,408,459,6139.829224
10/1/2012 17:00,Winter,0,1,Rainy,22.96,60,16.9979,65,791,856,11321.32922
10/1/2012 18:00,Winter,0,1,,,64,,42,571,613,8087.729224
10/1/2012 19:00,Winter,0,1,Mist,22.14,,,33,483,516,6797.729224
10/1/2012 20:00,Winter,0,1,Rainy,,68,0,11,251,262,3426.529224
10/1/2012 21:00,Winter,0,1,Mist,,73,8.9981,13,205,218,2867.529224
10/1/2012 22:00,,0,1,Rainy,22.14,,6.0032,17,190,207,2742.829224
10/1/2012 23:00,Winter,0,1,Rainy,22.14,77,0,17,88,105,1427.029224
10/2/2012 0:00,Winter,0,1,Mist,22.96,73,0,1,30,31,403.6292237
10/2/2012 1:00,Winter,0,1,,22.14,,7.0015,0,11,11,141.3292237
10/2/2012 2:00,Winter,0,1,,22.14,,7.0015,0,2,2,25.22922374
10/2/2012 3:00,Winter,0,1,,,88,,1,4,5,68.22922374
10/2/2012 4:00,Winter,,1,Mist,22.96,83,6.0032,2,8,10,137.0292237
10/2/2012 5:00,Winter,0,1,Mist,,83,,1,42,43,558.4292237
10/2/2012 6:00,Winter,0,1,Rainy,23.78,83,7.0015,3,176,179,2321.429224
10/2/2012 7:00,Winter,0,1,Rainy,,83,7.0015,4,256,260,3370.629224
10/2/2012 8:00,Winter,0,1,Rainy,,,0,6,128,134,1753.829224
10/2/2012 9:00,Winter,,1,Rainy,,,8.9981,3,83,86,1121.729224
10/2/2012 10:00,Winter,0,1,,,88,,3,42,45,592.8292237
10/2/2012 11:00,Winter,0,1,Rainy,23.78,94,8.9981,7,92,99,1306.629224
10/2/2012 12:00,Winter,0,1,,24.6,88,12.998,6,98,104,1366.829224
10/2/2012 13:00,Winter,0,1,Mist,24.6,88,8.9981,6,148,154,2011.829224
10/2/2012 14:00,Winter,0,1,Rainy,24.6,,8.9981,16,147,163,2170.929224
10/2/2012 15:00,Winter,0,1,Rainy,25.42,83,8.9981,14,195,209,2755.729224
10/2/2012 16:00,Winter,,1,Rainy,25.42,,8.9981,46,328,374,5021.829224
10/2/2012 17:00,Winter,0,1,Rainy,25.42,,,38,677,715,9386.329224
10/2/2012 18:00,Winter,,,Rainy,25.42,94,6.0032,48,639,687,9068.129224
10/2/2012 19:00,Winter,0,1,Rainy,25.42,94,,27,368,395,5211.029224
10/2/2012 20:00,Winter,0,1,,25.42,,8.9981,20,286,306,4032.829224
10/2/2012 21:00,Winter,0,,Rainy,25.42,,7.0015,24,265,289,3830.729224
10/2/2012 22:00,Winter,0,1,Mist,25.42,,7.0015,28,212,240,3215.829224
10/2/2012 23:00,Winter,0,1,Mist,25.42,94,0,11,87,98,1310.929224
10/3/2012 0:00,Winter,0,1,Rainy,,94,0,5,47,52,691.7292237
10/3/2012 1:00,Winter,0,1,Mist,25.42,94,,3,16,19,257.4292237
10/3/2012 2:00,Winter,0,1,Mist,25.42,94,0,2,7,9,124.1292237
10/3/2012 3:00,Winter,,,Mist,24.6,,,0,7,7,89.72922374
10/3/2012 4:00,Winter,0,1,Mist,24.6,100,,2,9,11,149.9292237
10/3/2012 5:00,Winter,0,1,Mist,25.42,94,7.0015,2,32,34,446.6292237
10/3/2012 6:00,Winter,0,1,Mist,24.6,,,4,173,177,2299.929224
10/3/2012 7:00,Winter,0,1,Mist,24.6,94,12.998,11,504,515,6690.229224
10/3/2012 8:00,Winter,0,1,Mist,25.42,88,7.0015,28,781,809,10555.92922
10/3/2012 9:00,Winter,0,1,Mist,25.42,,12.998,30,332,362,4798.229224
10/3/2012 10:00,Winter,0,1,Clear,,78,,29,146,175,2381.629224
10/3/2012 11:00,Winter,,,Clear,27.06,78,11.0014,52,178,230,3190.029224
10/3/2012 12:00,Winter,0,1,Mist,28.7,70,7.0015,69,289,358,4914.329224
10/3/2012 13:00,Winter,0,1,Mist,28.7,74,7.0015,55,224,279,3835.029224
10/3/2012 14:00,Winter,0,1,Mist,29.52,70,11.0014,56,195,251,3478.129224
10/3/2012 15:00,Winter,0,1,,29.52,,11.0014,59,260,319,4368.229224
10/3/2012 16:00,Winter,0,,Mist,,,0,42,436,478,6346.229224
10/3/2012 17:00,Winter,0,1,,,65,0,84,833,917,12189.92922
10/3/2012 18:00,Winter,0,1,Clear,28.7,65,0,54,756,810,10680.62922
10/3/2012 19:00,Winter,0,1,,28.7,65,0,49,544,593,7859.829224
10/3/2012 20:00,Winter,0,1,Clear,28.7,65,0,48,449,497,6617.129224
10/3/2012 21:00,Winter,0,1,Mist,27.06,74,,14,195,209,2755.729224
10/3/2012 22:00,Winter,0,1,Clear,,74,0,9,232,241,3147.029224
10/3/2012 23:00,Winter,0,1,,,,0,21,199,220,2927.729224
10/4/2012 0:00,Winter,0,1,Rainy,26.24,89,,11,65,76,1027.129224
10/4/2012 1:00,Winter,0,1,Mist,25.42,,0,2,23,25,330.5292237
10/4/2012 2:00,Winter,0,1,Clear,26.24,89,0,3,10,13,180.0292237
10/4/2012 3:00,Winter,0,1,Mist,25.42,88,0,5,6,11,162.8292237
10/4/2012 4:00,Winter,0,1,Mist,26.24,89,0,0,10,10,128.4292237
10/4/2012 5:00,Winter,0,1,Rainy,26.24,89,7.0015,2,37,39,511.1292237
10/4/2012 6:00,Winter,0,,Rainy,25.42,94,,1,132,133,1719.429224
10/4/2012 7:00,Winter,0,1,,26.24,,6.0032,12,379,391,5094.929224
10/4/2012 8:00,Winter,0,1,,,,,27,711,738,9635.729224
10/4/2012 9:00,Winter,0,,Mist,26.24,,,40,319,359,4802.529224
10/4/2012 10:00,Winter,0,1,,27.06,83,8.9981,27,150,177,2398.829224
10/4/2012 11:00,Winter,0,,Mist,28.7,70,,38,176,214,2923.429224
10/4/2012 12:00,Winter,0,,,29.52,,12.998,57,231,288,3959.729224
10/4/2012 13:00,Winter,0,,Mist,29.52,58,,63,231,294,4062.929224
10/4/2012 14:00,Winter,0,1,,28.7,61,16.9979,56,211,267,3684.529224
10/4/2012 15:00,Winter,0,1,,29.52,54,19.0012,77,248,325,4523.029224
10/4/2012 16:00,Winter,,1,Clear,28.7,54,,86,411,497,6780.529224
10/4/2012 17:00,Winter,0,1,Clear,28.7,51,15.0013,112,789,901,12103.92922
10/4/2012 18:00,Winter,0,1,,27.06,57,7.0015,75,812,887,11764.22922
10/4/2012 19:00,Winter,0,1,Clear,,,,67,467,534,7176.129224
10/4/2012 20:00,Winter,0,1,Clear,,,7.0015,50,391,441,5903.329224
10/4/2012 21:00,,0,1,,25.42,,0,33,288,321,4282.229224
10/4/2012 22:00,Winter,0,1,Clear,26.24,,8.9981,29,203,232,3116.929224
10/4/2012 23:00,Winter,0,1,Clear,24.6,56,6.0032,18,137,155,2076.329224
10/5/2012 0:00,Winter,0,1,Clear,22.96,,0,16,86,102,1384.029224
10/5/2012 1:00,Winter,0,1,Clear,22.14,68,7.0015,3,43,46,605.7292237
10/5/2012 2:00,Winter,0,1,,22.14,73,6.0032,1,10,11,145.6292237
10/5/2012 3:00,Winter,0,1,Clear,,,,5,11,16,227.3292237
10/5/2012 4:00,Winter,0,1,Clear,22.14,77,0,0,11,11,141.3292237
10/5/2012 5:00,Winter,0,1,Clear,21.32,77,,0,41,41,528.3292237
10/5/2012 6:00,Winter,,1,,,,0,4,133,137,1783.929224
10/5/2012 7:00,Winter,0,1,Clear,21.32,83,7.0015,11,417,428,5567.929224
10/5/2012 8:00,Winter,0,1,Clear,,,0,36,749,785,10280.72922
10/5/2012 9:00,Winter,0,1,Clear,24.6,60,6.0032,58,326,384,5202.429224
10/5/2012 10:00,Winter,0,,Clear,27.06,54,,68,192,260,3645.829224
10/5/2012 11:00,Winter,0,1,Clear,28.7,48,12.998,90,214,304,4308.029224
10/5/2012 12:00,Winter,0,1,Clear,29.52,42,,161,307,468,6728.929224
10/5/2012 13:00,Winter,0,1,Clear,,48,0,117,307,424,5972.129224
10/5/2012 14:00,Winter,0,1,Clear,30.34,37,15.0013,113,287,400,5645.329224
10/5/2012 15:00,Winter,0,1,Clear,29.52,39,,150,320,470,6707.429224
10/5/2012 16:00,Winter,0,1,Clear,,37,0,153,481,634,8835.929224
10/5/2012 17:00,Winter,0,1,Clear,28.7,42,11.0014,158,742,900,12288.82922
10/5/2012 18:00,Winter,0,1,Clear,26.24,57,,106,655,761,10272.12922
10/5/2012 19:00,Winter,0,1,Clear,25.42,,,67,433,500,6737.529224
10/5/2012 20:00,Winter,0,1,,24.6,78,,66,306,372,5082.029224
10/5/2012 21:00,Winter,0,1,Clear,24.6,69,15.0013,47,220,267,3645.829224
10/5/2012 22:00,Winter,0,,Clear,24.6,73,,63,201,264,3675.929224
10/5/2012 23:00,Winter,0,1,Clear,23.78,,15.0013,23,148,171,2304.229224
10/6/2012 0:00,Winter,0,0,Clear,22.96,,11.0014,37,154,191,2622.429224
10/6/2012 1:00,Winter,0,,Clear,,,16.9979,25,116,141,1925.829224
10/6/2012 2:00,Winter,0,0,,22.96,78,,13,62,75,1022.829224
10/6/2012 3:00,Winter,0,,Clear,22.14,,15.0013,2,54,56,730.4292237
10/6/2012 4:00,Winter,0,0,Clear,22.14,83,,4,7,11,158.5292237
10/6/2012 5:00,Winter,0,0,Clear,22.14,,,2,8,10,137.0292237
10/6/2012 6:00,Winter,0,0,Clear,22.14,88,16.9979,2,28,30,395.0292237
10/6/2012 7:00,Winter,0,0,Clear,22.14,,19.9995,13,71,84,1138.929224
10/6/2012 8:00,Winter,0,0,Clear,,83,12.998,22,184,206,2751.429224
10/6/2012 9:00,Winter,0,0,Clear,24.6,73,12.998,130,265,395,5653.929224
10/6/2012 10:00,Winter,0,0,Clear,25.42,69,19.0012,198,341,539,7803.929224
10/6/2012 11:00,Winter,,0,Clear,26.24,65,16.9979,258,389,647,9455.129224
10/6/2012 12:00,Winter,0,0,,28.7,54,7.0015,362,381,743,11140.72922
10/6/2012 13:00,Winter,0,0,Mist,26.24,57,35.0008,310,400,710,10491.42922
10/6/2012 14:00,Winter,0,0,Mist,,56,27.9993,269,307,576,8586.529224
10/6/2012 15:00,Winter,,0,Clear,24.6,,27.9993,279,341,620,9197.129224
10/6/2012 16:00,Winter,0,0,,24.6,,35.0008,317,342,659,9863.629224
10/6/2012 17:00,Winter,0,0,Clear,,49,,268,342,610,9020.829224
10/6/2012 18:00,Winter,0,0,Clear,21.32,48,27.9993,183,312,495,7171.829224
10/6/2012 19:00,Winter,0,,Clear,19.68,,,102,239,341,4836.929224
10/6/2012 20:00,Winter,0,0,Clear,19.68,55,,75,172,247,3508.229224
10/6/2012 21:00,Winter,0,0,Clear,,,,78,137,215,3108.329224
10/6/2012 22:00,Winter,0,0,Clear,,,8.9981,45,140,185,2579.429224
10/6/2012 23:00,,0,0,Clear,18.04,,,37,142,179,2467.629224
10/7/2012 0:00,Winter,,0,Clear,,62,11.0014,28,99,127,1758.129224
10/7/2012 1:00,Winter,0,,,,54,15.0013,29,80,109,1530.229224
10/7/2012 2:00,Winter,0,0,Clear,17.22,,,10,64,74,997.0292237
10/7/2012 3:00,Winter,0,0,Mist,18.04,62,,5,17,22,304.7292237
10/7/2012 4:00,Winter,0,0,Mist,18.04,54,16.9979,5,6,11,162.8292237
10/7/2012 5:00,Winter,0,0,,18.04,54,8.9981,2,8,10,137.0292237
10/7/2012 6:00,Winter,0,,Mist,18.04,54,12.998,4,19,23,313.3292237
10/7/2012 7:00,Winter,0,,,,58,11.0014,6,29,35,476.7292237
10/7/2012 8:00,Winter,0,0,Rainy,17.22,67,,11,51,62,846.5292237
10/7/2012 9:00,Winter,0,0,Rainy,16.4,,8.9981,16,70,86,1177.629224
10/7/2012 10:00,Winter,0,0,Mist,17.22,67,12.998,41,144,185,2562.229224
10/7/2012 11:00,Winter,0,0,Mist,17.22,71,7.0015,76,260,336,4660.629224
10/7/2012 12:00,Winter,0,,Mist,17.22,71,0,100,292,392,5486.229224
10/7/2012 13:00,Winter,0,0,Mist,18.04,72,6.0032,80,240,320,4471.429224
10/7/2012 14:00,Winter,0,0,Mist,,67,,71,243,314,4355.329224
10/7/2012 15:00,Winter,0,0,Rainy,17.22,77,8.9981,74,232,306,4265.029224
10/7/2012 16:00,Winter,0,,Rainy,16.4,,11.0014,87,246,333,4669.229224
10/7/2012 17:00,Winter,0,0,Rainy,,82,15.0013,35,122,157,2175.229224
10/7/2012 18:00,Winter,0,0,Rainy,16.4,82,12.998,24,82,106,1470.029224
10/7/2012 19:00,Winter,0,0,,,82,7.0015,17,97,114,1543.129224
10/7/2012 20:00,Winter,0,0,Clear,16.4,82,8.9981,19,97,116,1577.529224
10/7/2012 21:00,Winter,0,0,,15.58,,,22,91,113,1551.729224
10/7/2012 22:00,Winter,0,0,Clear,15.58,87,,7,72,79,1048.629224
10/7/2012 23:00,Winter,0,0,Clear,14.76,93,8.9981,12,68,80,1083.029224
10/8/2012 0:00,Winter,1,,Clear,15.58,76,,7,44,51,687.4292237
10/8/2012 1:00,Winter,1,0,Clear,13.94,87,,2,35,37,485.3292237
10/8/2012 2:00,Winter,1,0,Clear,13.94,81,12.998,3,12,15,205.8292237
10/8/2012 3:00,Winter,1,0,Clear,13.94,81,7.0015,2,8,10,137.0292237
10/8/2012 4:00,Winter,1,0,Clear,,,,1,6,7,94.02922374
10/8/2012 5:00,Winter,1,0,Clear,13.94,76,15.0013,2,17,19,253.1292237
10/8/2012 6:00,Winter,1,,Clear,,76,7.0015,5,54,59,782.0292237
10/8/2012 7:00,Winter,1,0,Mist,13.94,76,,3,151,154,1998.929224
10/8/2012 8:00,Winter,1,0,Mist,,71,,23,374,397,5219.629224
10/8/2012 9:00,Winter,1,0,,15.58,66,11.0014,59,273,332,4535.929224
10/8/2012 10:00,Winter,1,,,,68,8.9981,69,229,298,4140.329224
10/8/2012 11:00,Winter,1,0,Mist,16.4,,6.0032,72,236,308,4282.229224
10/8/2012 12:00,Winter,1,0,Mist,,63,11.0014,74,267,341,4716.529224
10/8/2012 13:00,Winter,1,0,,17.22,62,,82,323,405,5576.529224
10/8/2012 14:00,Winter,1,0,Mist,,,,121,299,420,5937.729224
10/8/2012 15:00,Winter,1,0,Rainy,17.22,58,12.998,76,294,370,5099.229224
10/8/2012 16:00,Winter,1,,,,58,,61,316,377,5125.029224
10/8/2012 17:00,Winter,1,0,Mist,17.22,66,16.9979,81,416,497,6759.029224
10/8/2012 18:00,Winter,1,0,Mist,17.22,66,19.0012,41,415,456,6058.129224
10/8/2012 19:00,Winter,1,,Mist,16.4,,16.9979,38,333,371,4948.729224
10/8/2012 20:00,Winter,1,0,,16.4,71,15.0013,20,207,227,3013.729224
10/8/2012 21:00,Winter,1,0,Mist,16.4,76,,17,134,151,2020.429224
10/8/2012 22:00,Winter,1,,Rainy,16.4,76,16.9979,6,101,107,1405.529224
10/8/2012 23:00,Winter,1,0,,,71,,9,60,69,928.2292237
10/9/2012 0:00,Winter,0,1,Mist,15.58,82,15.0013,9,22,31,438.0292237
10/9/2012 1:00,Winter,0,1,Rainy,14.76,,,0,13,13,167.1292237
10/9/2012 2:00,Winter,0,1,Rainy,14.76,,16.9979,2,5,7,98.32922374
10/9/2012 3:00,Winter,0,1,,14.76,,,0,3,3,38.12922374
10/9/2012 4:00,Winter,0,,Rainy,14.76,87,11.0014,1,6,7,94.02922374
10/9/2012 5:00,Winter,0,1,Mist,,82,12.998,0,19,19,244.5292237
10/9/2012 6:00,Winter,0,1,Mist,15.58,82,16.9979,2,141,143,1852.729224
10/9/2012 7:00,Winter,0,1,Clear,,83,16.9979,5,357,362,4690.729224
10/9/2012 8:00,Winter,0,1,Mist,,,12.998,15,698,713,9261.629224
10/9/2012 9:00,Winter,0,1,Mist,,,15.0013,37,345,382,5086.329224
10/9/2012 10:00,Winter,0,1,,18.04,75,,33,131,164,2256.929224
10/9/2012 11:00,Winter,0,1,Mist,19.68,69,12.998,37,156,193,2648.229224
10/9/2012 12:00,Winter,0,1,Mist,19.68,69,12.998,43,217,260,3538.329224
10/9/2012 13:00,Winter,0,1,Mist,,,8.9981,54,184,238,3301.829224
10/9/2012 14:00,Winter,,1,Mist,22.14,64,,43,201,244,3331.929224
10/9/2012 15:00,Winter,0,1,Mist,21.32,63,11.0014,59,195,254,3529.729224
10/9/2012 16:00,Winter,0,1,Mist,20.5,72,11.0014,70,354,424,5770.029224
10/9/2012 17:00,Winter,0,1,Mist,21.32,,11.0014,73,733,806,10710.72922
10/9/2012 18:00,Winter,0,,Mist,20.5,72,,26,758,784,10224.82922
10/9/2012 19:00,Winter,0,1,Mist,20.5,72,11.0014,31,483,514,6763.329224
10/9/2012 20:00,,,1,Mist,20.5,72,,30,330,360,4772.429224
10/9/2012 21:00,Winter,0,1,Mist,19.68,77,8.9981,16,209,225,2970.729224
10/9/2012 22:00,,0,1,Mist,19.68,77,,7,155,162,2119.329224
10/9/2012 23:00,Winter,0,1,,19.68,,6.0032,8,76,84,1117.429224
10/10/2012 0:00,Winter,0,1,Mist,,,6.0032,0,33,33,425.1292237
10/10/2012 1:00,Winter,0,1,Mist,18.86,88,0,2,6,8,111.2292237
10/10/2012 2:00,Winter,0,,Mist,18.86,88,,2,6,8,111.2292237
10/10/2012 3:00,Winter,0,1,Mist,18.86,88,0,0,6,6,76.82922374
10/10/2012 4:00,Winter,0,1,Mist,18.86,88,7.0015,0,6,6,76.82922374
